recordID,mo,dy,yr,period,plot,stake,species,scientificName,country
28768,10,25,1998,248,9,64,AH,Ammospermophilus harrisi,ECUADOR
28775,10,25,1998,248,11,35,AH,Ammospermophilus harrisi,ECUADOR
28785,10,25,1998,248,13,73,AH,Ammospermophilus harrisi,ECUADOR
28788,10,25,1998,248,15,45,AH,Ammospermophilus harrisi,ECUADOR
28916,11,22,1998,249,15,33,AH,Ammospermophilus harrisi,ECUADOR
28953,12,22,1998,250,17,53,AH,Ammospermophilus harrisi,ECUADOR
29018,12,23,1998,250,15,35,AH,Ammospermophilus harrisi,ECUADOR
29019,12,23,1998,250,15,34,AH,Ammospermophilus harrisi,ECUADOR
29145,1,17,1999,251,15,44,AH,Ammospermophilus harrisi,ECUADOR
29203,2,20,1999,252,17,43,AH,Ammospermophilus harrisi,ECUADOR
29623,5,15,1999,255,7,71,AH,Ammospermophilus harrisi,ECUADOR
29767,6,12,1999,256,23,63,AH,Ammospermophilus harrisi,ECUADOR
29787,6,13,1999,256,11,73,AH,Ammospermophilus harrisi,ECUADOR
29841,9,12,1999,257,11,73,AH,Ammospermophilus harrisi,ECUADOR
29844,9,12,1999,257,8,22,AH,Ammospermophilus harrisi,ECUADOR
29848,9,12,1999,257,14,32,AH,Ammospermophilus harrisi,ECUADOR
29852,9,12,1999,257,15,53,AH,Ammospermophilus harrisi,ECUADOR
29883,10,9,1999,258,17,36,AH,Ammospermophilus harrisi,ECUADOR
29887,10,9,1999,258,17,43,AH,Ammospermophilus harrisi,ECUADOR
29895,10,9,1999,258,20,31,AH,Ammospermophilus harrisi,ECUADOR
29992,11,6,1999,259,7,72,AH,Ammospermophilus harrisi,ECUADOR
30043,11,7,1999,259,14,55,AH,Ammospermophilus harrisi,ECUADOR
30189,1,8,2000,261,18,57,AH,Ammospermophilus harrisi,ECUADOR
30217,1,8,2000,261,23,57,AH,Ammospermophilus harrisi,ECUADOR
30218,1,8,2000,261,7,65,AH,Ammospermophilus harrisi,ECUADOR
30274,1,10,2000,261,14,57,AH,Ammospermophilus harrisi,ECUADOR
30275,1,10,2000,261,14,66,AH,Ammospermophilus harrisi,ECUADOR
30568,3,5,2000,263,15,62,AH,Ammospermophilus harrisi,ECUADOR
30895,6,4,2000,265,16,55,AH,Ammospermophilus harrisi,ECUADOR
30968,7,1,2000,266,17,43,AH,Ammospermophilus harrisi,ECUADOR
31031,7,2,2000,266,9,51,AH,Ammospermophilus harrisi,ECUADOR
31418,9,30,2000,269,17,12,AH,Ammospermophilus harrisi,ECUADOR
31489,9,31,2000,269,14,75,AH,Ammospermophilus harrisi,ECUADOR
31689,12,23,2000,271,9,71,AH,Ammospermophilus harrisi,ECUADOR
31850,3,4,2001,273,15,33,AH,Ammospermophilus harrisi,ECUADOR
31868,3,24,2001,274,24,32,AH,Ammospermophilus harrisi,ECUADOR
31920,3,25,2001,274,14,53,AH,Ammospermophilus harrisi,ECUADOR
31955,4,21,2001,275,24,77,AH,Ammospermophilus harrisi,ECUADOR
31967,4,21,2001,275,17,71,AH,Ammospermophilus harrisi,ECUADOR
31975,4,21,2001,275,20,21,AH,Ammospermophilus harrisi,ECUADOR
32081,5,26,2001,276,20,53,AH,Ammospermophilus harrisi,ECUADOR
32086,5,26,2001,276,7,45,AH,Ammospermophilus harrisi,ECUADOR
32133,5,27,2001,276,14,55,AH,Ammospermophilus harrisi,ECUADOR
32146,5,27,2001,276,15,63,AH,Ammospermophilus harrisi,ECUADOR
32339,7,22,2001,278,14,17,AH,Ammospermophilus harrisi,ECUADOR
32340,7,22,2001,278,14,37,AH,Ammospermophilus harrisi,ECUADOR
32355,7,22,2001,278,15,63,AH,Ammospermophilus harrisi,ECUADOR
32407,8,25,2001,279,19,51,AH,Ammospermophilus harrisi,ECUADOR
32574,8,26,2001,279,14,63,AH,Ammospermophilus harrisi,ECUADOR
32779,9,23,2001,280,14,55,AH,Ammospermophilus harrisi,ECUADOR
32800,9,23,2001,280,16,22,AH,Ammospermophilus harrisi,ECUADOR
32861,10,13,2001,281,17,13,AH,Ammospermophilus harrisi,ECUADOR
32999,10,14,2001,281,14,32,AH,Ammospermophilus harrisi,ECUADOR
33005,10,14,2001,281,15,31,AH,Ammospermophilus harrisi,ECUADOR
33110,11,17,2001,282,23,27,AH,Ammospermophilus harrisi,ECUADOR
33203,11,18,2001,282,14,11,AH,Ammospermophilus harrisi,ECUADOR
33211,11,18,2001,282,15,55,AH,Ammospermophilus harrisi,ECUADOR
33443,2,9,2002,285,12,12,AH,Ammospermophilus harrisi,ECUADOR
33453,2,9,2002,285,17,67,AH,Ammospermophilus harrisi,ECUADOR
33544,2,10,2002,285,14,34,AH,Ammospermophilus harrisi,ECUADOR
33552,2,10,2002,285,15,44,AH,Ammospermophilus harrisi,ECUADOR
33553,2,10,2002,285,15,55,AH,Ammospermophilus harrisi,ECUADOR
33601,3,13,2002,286,19,17,AH,Ammospermophilus harrisi,ECUADOR
33634,3,13,2002,286,20,22,AH,Ammospermophilus harrisi,ECUADOR
33821,4,16,2002,287,19,27,AH,Ammospermophilus harrisi,ECUADOR
33903,4,17,2002,287,15,45,AH,Ammospermophilus harrisi,ECUADOR
34171,5,16,2002,288,15,33,AH,Ammospermophilus harrisi,ECUADOR
34173,5,16,2002,288,15,42,AH,Ammospermophilus harrisi,ECUADOR
34257,6,15,2002,289,17,55,AH,Ammospermophilus harrisi,UNITED STATES
34270,6,15,2002,289,20,61,AH,Ammospermophilus harrisi,UNITED STATES
34287,6,15,2002,289,7,14,AH,Ammospermophilus harrisi,UNITED STATES
34377,6,16,2002,289,13,72,AH,Ammospermophilus harrisi,AUSTRALIA
34481,7,13,2002,290,17,44,AH,Ammospermophilus harrisi,AUSTRALIA
34664,7,14,2002,290,16,22,AH,Ammospermophilus harrisi,AUSTRALIA
34749,9,10,2002,291,6,14,AH,Ammospermophilus harrisi,AUSTRALIA
34930,10,6,2002,292,15,34,AH,Ammospermophilus harrisi,AUSTRALIA
35027,11,9,2002,293,12,71,AH,Ammospermophilus harrisi,AUSTRALIA
35169,11,10,2002,293,14,46,AH,Ammospermophilus harrisi,AUSTRALIA
35278,12,7,2002,294,20,12,AH,Ammospermophilus harrisi,AUSTRALIA
35323,12,8,2002,294,11,34,AH,Ammospermophilus harrisi,AUSTRALIA
35371,12,8,2002,294,14,76,AH,Ammospermophilus harrisi,UNITED STATES
35458,12,29,2002,295,20,11,AH,Ammospermophilus harrisi,UNITED STATES
35478,12,29,2002,295,24,31,AH,Ammospermophilus harrisi,UNITED STATES
35545,12,31,2002,295,15,32,AH,Ammospermophilus harrisi,UNITED STATES
35546,12,31,2002,295,15,45,AH,Ammospermophilus harrisi,UNITED STATES
1446,11,5,1978,17,15,24,AH,Ammospermophilus harrisii,UNITED STATES
5222,1,24,1982,54,24,31,AB,Amphespiza bilineata,AUSTRALIA
5229,1,24,1982,54,12,35,AB,Amphespiza bilineata,AUSTRALIA
5244,1,24,1982,54,19,55,AB,Amphespiza bilineata,AUSTRALIA
5256,1,24,1982,54,12,66,AB,Amphespiza bilineata,AUSTRALIA
5267,1,24,1982,54,7,76,AB,Amphespiza bilineata,AUSTRALIA
5302,1,25,1982,54,2,52,AB,Amphespiza bilineata,AUSTRALIA
5310,1,25,1982,54,2,62,AB,Amphespiza bilineata,AUSTRALIA
3146,7,21,1980,36,24,63,AB,Amphispiza bilineata,AUSTRALIA
3152,7,21,1980,36,19,76,AB,Amphispiza bilineata,AUSTRALIA
3153,7,21,1980,36,22,76,AB,Amphispiza bilineata,AUSTRALIA
3702,1,11,1981,42,22,32,AB,Amphispiza bilineata,UNITED STATES
3705,1,11,1981,42,22,37,AB,Amphispiza bilineata,UNITED STATES
4499,6,4,1981,46,23,17,AB,Amphispiza bilineata,UNITED STATES
4543,6,4,1981,46,23,71,AB,Amphispiza bilineata,UNITED STATES
4606,7,7,1981,47,19,22,AB,Amphispiza bilineata,United States of America
5203,1,24,1982,54,12,16,AB,Amphispiza bilineata,United States of America
5204,1,24,1982,54,12,17,AB,Amphispiza bilineata,United States of America
5313,1,25,1982,54,13,63,AB,Amphispiza bilineata,United States of America
5387,2,23,1982,55,13,12,AB,Amphispiza bilineata,United States of America
5488,2,24,1982,55,2,53,AB,Amphispiza bilineata,UNITED STATES
5496,2,24,1982,55,2,71,AB,Amphispiza bilineata,UNITED STATES
5535,3,29,1982,56,18,31,AB,Amphispiza bilineata,UNITED STATES
5643,3,30,1982,56,9,44,AB,Amphispiza bilineata,UNITED STATES
5687,4,28,1982,57,19,12,AB,Amphispiza bilineata,UNITED STATES
5741,4,28,1982,57,20,62,AB,Amphispiza bilineata,UNITED STATES
5759,4,28,1982,57,23,77,AB,Amphispiza bilineata,UNITED STATES
5784,4,29,1982,57,16,34,AB,Amphispiza bilineata,UNITED STATES
5821,4,29,1982,57,3,67,AB,Amphispiza bilineata,UNITED STATES
5899,5,21,1982,58,23,72,AB,Amphispiza bilineata,UNITED STATES
6051,6,28,1982,59,10,74,AB,Amphispiza bilineata,UNITED STATES
6370,8,15,1982,61,6,44,AB,Amphispiza bilineata,UNITED STATES
6377,8,15,1982,61,23,47,AB,Amphispiza bilineata,UNITED STATES
6398,8,15,1982,61,23,62,AB,Amphispiza bilineata,UNITED STATES
6404,8,15,1982,61,23,66,AB,Amphispiza bilineata,UNITED STATES
6407,8,15,1982,61,23,67,AB,Amphispiza bilineata,UNITED STATES
6415,8,15,1982,61,23,75,AB,Amphispiza bilineata,UNITED STATES
6531,9,18,1982,62,9,26,AB,Amphispiza bilineata,UNITED STATES
6540,9,18,1982,62,13,32,AB,Amphispiza bilineata,UNITED STATES
6580,9,18,1982,62,6,67,AB,Amphispiza bilineata,UNITED STATES
6724,10,23,1982,-62,8,51,AB,Amphispiza bilineata,UNITED STATES
7137,1,12,1983,64,20,11,AB,Amphispiza bilineata,UNITED STATES
7138,1,12,1983,64,20,12,AB,Amphispiza bilineata,UNITED STATES
7140,1,12,1983,64,24,14,AB,Amphispiza bilineata,UNITED STATES
7143,1,12,1983,64,20,14,AB,Amphispiza bilineata,UNITED STATES
7146,1,12,1983,64,12,16,AB,Amphispiza bilineata,UNITED STATES
7150,1,12,1983,64,20,17,AB,Amphispiza bilineata,UNITED STATES
7151,1,12,1983,64,12,21,AB,Amphispiza bilineata,UNITED STATES
7171,1,12,1983,64,20,33,AB,Amphispiza bilineata,UNITED STATES
7176,1,12,1983,64,20,35,AB,Amphispiza bilineata,UNITED STATES
7180,1,12,1983,64,20,36,AB,Amphispiza bilineata,UNITED STATES
7183,1,12,1983,64,19,42,AB,Amphispiza bilineata,UNITED STATES
7188,1,12,1983,64,20,44,AB,Amphispiza bilineata,UNITED STATES
7207,1,12,1983,64,12,55,AB,Amphispiza bilineata,UNITED STATES
7303,1,13,1983,64,2,72,AB,Amphispiza bilineata,UNITED STATES
7342,2,26,1983,65,24,37,AB,Amphispiza bilineata,UNITED STATES
7346,2,26,1983,65,24,46,AB,Amphispiza bilineata,UNITED STATES
7360,2,26,1983,65,24,67,AB,Amphispiza bilineata,UNITED STATES
7377,2,27,1983,65,13,15,AB,Amphispiza bilineata,UNITED STATES
7379,2,27,1983,65,20,16,AB,Amphispiza bilineata,UNITED STATES
7397,2,27,1983,65,20,33,AB,Amphispiza bilineata,UNITED STATES
7405,2,27,1983,65,23,41,AB,Amphispiza bilineata,UNITED STATES
7436,2,27,1983,65,23,66,AB,Amphispiza bilineata,UNITED STATES
7441,2,27,1983,65,3,71,AB,Amphispiza bilineata,UNITED STATES
7465,3,14,1983,66,13,14,AB,Amphispiza bilineata,INDIA
7527,3,14,1983,66,13,72,AB,Amphispiza bilineata,AUSTRALIA
7547,3,15,1983,66,9,13,AB,Amphispiza bilineata,AUSTRALIA
7550,3,15,1983,66,6,14,AB,Amphispiza bilineata,AUSTRALIA
7594,3,15,1983,66,2,46,AB,Amphispiza bilineata,AUSTRALIA
7595,3,15,1983,66,1,47,AB,Amphispiza bilineata,AUSTRALIA
7597,3,15,1983,66,6,47,AB,Amphispiza bilineata,AUSTRALIA
7611,3,15,1983,66,2,63,AB,Amphispiza bilineata,AUSTRALIA
7614,3,15,1983,66,2,64,AB,Amphispiza bilineata,AUSTRALIA
7711,4,16,1983,67,23,76,AB,Amphispiza bilineata,AUSTRALIA
7911,5,15,1983,68,10,53,AB,Amphispiza bilineata,AUSTRALIA
8052,6,18,1983,69,4,77,AB,Amphispiza bilineata,AUSTRALIA
8056,7,16,1983,70,24,12,AB,Amphispiza bilineata,AUSTRALIA
8193,8,15,1983,71,22,55,AB,Amphispiza bilineata,AUSTRALIA
8289,9,10,1983,72,20,23,AB,Amphispiza bilineata,AUSTRALIA
8403,9,11,1983,72,4,67,AB,Amphispiza bilineata,AUSTRALIA
8697,12,8,1983,75,20,14,AB,Amphispiza bilineata,United States of America
8750,12,9,1983,75,3,12,AB,Amphispiza bilineata,UNITED STATES
8882,2,5,1984,76,8,27,AB,Amphispiza bilineata,UNITED STATES
9015,4,9,1984,78,20,67,AB,Amphispiza bilineata,UNITED STATES
9248,5,28,1984,79,7,17,AB,Amphispiza bilineata,UNITED STATES
9287,7,3,1984,80,12,11,AB,Amphispiza bilineata,United States of America
9370,7,4,1984,80,3,77,AB,Amphispiza bilineata,UNITED STATES
9386,7,31,1984,81,6,36,AB,Amphispiza bilineata,UNITED STATES
9389,7,31,1984,81,23,47,AB,Amphispiza bilineata,INDIA
9416,8,1,1984,81,2,11,AB,Amphispiza bilineata,UNITED STATES
9484,8,25,1984,82,6,71,AB,Amphispiza bilineata,UNITED STATES
9569,9,30,1984,83,15,14,AB,Amphispiza bilineata,UNITED STATES
9602,9,30,1984,83,5,71,AB,Amphispiza bilineata,UNITED STATES
9690,10,21,1984,84,1,47,AB,Amphispiza bilineata,UNITED STATES
9828,1,19,1985,86,14,43,AB,Amphispiza bilineata,UNITED STATES
9861,1,20,1985,86,10,11,AB,Amphispiza bilineata,UNITED STATES
9895,1,20,1985,86,9,45,AB,Amphispiza bilineata,UNITED STATES
9941,2,16,1985,87,12,27,AB,Amphispiza bilineata,UNITED STATES
10474,6,15,1985,90,22,64,AB,Amphispiza bilineata,UNITED STATES
10609,7,24,1985,91,10,53,AB,Amphispiza bilineata,UNITED STATES
10765,9,21,1985,93,19,55,AB,Amphispiza bilineata,UNITED STATES
10963,11,16,1985,95,12,16,AB,Amphispiza bilineata,UNITED STATES
10970,11,16,1985,95,12,24,AB,Amphispiza bilineata,UNITED STATES
10975,11,16,1985,95,24,32,AB,Amphispiza bilineata,HT
11095,12,7,1985,96,12,15,AB,Amphispiza bilineata,HT
11130,12,7,1985,96,17,61,AB,Amphispiza bilineata,HT
11200,12,8,1985,96,7,55,AB,Amphispiza bilineata,HT
11222,12,8,1985,96,7,74,AB,Amphispiza bilineata,HT
11301,3,9,1986,97,13,31,AB,Amphispiza bilineata,US
11342,4,12,1986,98,6,13,AB,Amphispiza bilineata,US
11449,5,10,1986,99,6,23,AB,Amphispiza bilineata,US
11487,5,10,1986,99,14,75,AB,Amphispiza bilineata,US
12081,12,14,1986,106,16,22,AB,Amphispiza bilineata,US
12211,1,31,1987,107,23,53,AB,Amphispiza bilineata,HT
12246,2,1,1987,107,2,16,AB,Amphispiza bilineata,HT
12254,2,1,1987,107,13,24,AB,Amphispiza bilineata,HT
12260,2,1,1987,107,15,31,AB,Amphispiza bilineata,HT
12293,2,1,1987,107,7,64,AB,Amphispiza bilineata,HT
12345,3,1,1987,108,20,31,AB,Amphispiza bilineata,HT
12354,3,1,1987,108,12,37,AB,Amphispiza bilineata,ECUADOR
12368,3,1,1987,108,12,51,AB,Amphispiza bilineata,ECUADOR
12374,3,1,1987,108,20,62,AB,Amphispiza bilineata,ECUADOR
12382,3,1,1987,108,23,67,AB,Amphispiza bilineata,ECUADOR
12387,3,1,1987,108,14,76,AB,Amphispiza bilineata,ECUADOR
12405,3,2,1987,108,3,16,AB,Amphispiza bilineata,ECUADOR
12418,3,2,1987,108,7,27,AB,Amphispiza bilineata,ECUADOR
12444,3,2,1987,108,7,51,AB,Amphispiza bilineata,ECUADOR
12510,4,4,1987,109,20,51,AB,Amphispiza bilineata,ECUADOR
12525,4,4,1987,109,16,71,AB,Amphispiza bilineata,ECUADOR
12537,4,6,1987,109,9,13,AB,Amphispiza bilineata,ECUADOR
12542,4,6,1987,109,15,15,AB,Amphispiza bilineata,ECUADOR
12575,4,6,1987,109,15,45,AB,Amphispiza bilineata,ECUADOR
12594,4,6,1987,109,15,65,AB,Amphispiza bilineata,ECUADOR
12600,4,6,1987,109,15,67,AB,Amphispiza bilineata,ECUADOR
12669,4,25,1987,110,24,77,AB,Amphispiza bilineata,ECUADOR
12768,5,28,1987,111,16,23,AB,Amphispiza bilineata,ECUADOR
12794,5,28,1987,111,24,36,AB,Amphispiza bilineata,ECUADOR
12884,5,28,1987,111,8,77,AB,Amphispiza bilineata,ECUADOR
13321,8,26,1987,114,2,65,AB,Amphispiza bilineata,ECUADOR
13328,8,26,1987,114,3,72,AB,Amphispiza bilineata,ECUADOR
13442,9,27,1987,115,7,37,AB,Amphispiza bilineata,ECUADOR
13636,10,25,1987,116,13,74,AB,Amphispiza bilineata,ECUADOR
13659,11,21,1987,117,6,16,AB,Amphispiza bilineata,ECUADOR
13684,11,21,1987,117,12,41,AB,Amphispiza bilineata,ECUADOR
13775,11,22,1987,117,7,35,AB,Amphispiza bilineata,ECUADOR
13790,11,22,1987,117,7,45,AB,Amphispiza bilineata,ECUADOR
13829,11,22,1987,117,13,73,AB,Amphispiza bilineata,ECUADOR
13832,11,22,1987,117,15,74,AB,Amphispiza bilineata,ECUADOR
13856,1,23,1988,118,21,25,AB,Amphispiza bilineata,ECUADOR
13897,1,23,1988,118,24,67,AB,Amphispiza bilineata,ECUADOR
13901,1,23,1988,118,17,73,AB,Amphispiza bilineata,ECUADOR
13923,1,24,1988,118,13,13,AB,Amphispiza bilineata,ECUADOR
13979,1,24,1988,118,13,64,AB,Amphispiza bilineata,ECUADOR
14008,2,21,1988,119,12,11,AB,Amphispiza bilineata,ECUADOR
14010,2,21,1988,119,24,12,AB,Amphispiza bilineata,ECUADOR
14016,2,21,1988,119,21,16,AB,Amphispiza bilineata,ECUADOR
14017,2,21,1988,119,19,16,AB,Amphispiza bilineata,ECUADOR
14034,2,21,1988,119,23,33,AB,Amphispiza bilineata,ECUADOR
14039,2,21,1988,119,22,37,AB,Amphispiza bilineata,ECUADOR
14054,2,21,1988,119,23,51,AB,Amphispiza bilineata,ECUADOR
14055,2,21,1988,119,23,53,AB,Amphispiza bilineata,ECUADOR
14060,2,21,1988,119,12,54,AB,Amphispiza bilineata,ECUADOR
14072,2,21,1988,119,23,63,AB,Amphispiza bilineata,ECUADOR
14073,2,21,1988,119,1,64,AB,Amphispiza bilineata,ECUADOR
14077,2,21,1988,119,12,66,AB,Amphispiza bilineata,ECUADOR
14078,2,21,1988,119,1,67,AB,Amphispiza bilineata,ECUADOR
14083,2,21,1988,119,12,71,AB,Amphispiza bilineata,ECUADOR
14087,2,21,1988,119,1,73,AB,Amphispiza bilineata,ECUADOR
14090,2,21,1988,119,6,74,AB,Amphispiza bilineata,ECUADOR
14106,2,22,1988,119,14,14,AB,Amphispiza bilineata,ECUADOR
14122,2,22,1988,119,3,22,AB,Amphispiza bilineata,ECUADOR
14156,2,22,1988,119,10,47,AB,Amphispiza bilineata,ECUADOR
14158,2,22,1988,119,2,51,AB,Amphispiza bilineata,ECUADOR
14182,2,22,1988,119,9,73,AB,Amphispiza bilineata,ECUADOR
14196,3,20,1988,120,24,15,AB,Amphispiza bilineata,ECUADOR
14213,3,20,1988,120,12,31,AB,Amphispiza bilineata,ECUADOR
14223,3,20,1988,120,18,37,AB,Amphispiza bilineata,ECUADOR
14224,3,20,1988,120,19,42,AB,Amphispiza bilineata,ECUADOR
14233,3,20,1988,120,18,56,AB,Amphispiza bilineata,ECUADOR
14278,3,21,1988,120,8,22,AB,Amphispiza bilineata,ECUADOR
14298,3,21,1988,120,3,41,AB,Amphispiza bilineata,ECUADOR
15030,11,5,1988,128,20,11,AB,Amphispiza bilineata,ECUADOR
15229,12,14,1988,129,13,15,AB,Amphispiza bilineata,ECUADOR
15247,12,14,1988,129,13,31,AB,Amphispiza bilineata,ECUADOR
15263,12,14,1988,129,15,43,AB,Amphispiza bilineata,ECUADOR
15276,12,14,1988,129,13,51,AB,Amphispiza bilineata,ECUADOR
15277,12,14,1988,129,15,52,AB,Amphispiza bilineata,ECUADOR
15312,1,10,1989,130,12,14,AB,Amphispiza bilineata,ECUADOR
15314,1,10,1989,130,6,15,AB,Amphispiza bilineata,ECUADOR
15315,1,10,1989,130,24,17,AB,Amphispiza bilineata,ECUADOR
15341,1,10,1989,130,22,43,AB,Amphispiza bilineata,ECUADOR
15353,1,10,1989,130,16,51,AB,Amphispiza bilineata,ECUADOR
15356,1,10,1989,130,17,56,AB,Amphispiza bilineata,ECUADOR
15386,1,11,1989,130,14,12,AB,Amphispiza bilineata,ECUADOR
15426,1,11,1989,130,8,41,AB,Amphispiza bilineata,ECUADOR
15429,1,11,1989,130,14,42,AB,Amphispiza bilineata,ECUADOR
15432,1,11,1989,130,7,45,AB,Amphispiza bilineata,ECUADOR
15461,1,11,1989,130,13,65,AB,Amphispiza bilineata,ECUADOR
15475,1,11,1989,130,7,73,AB,Amphispiza bilineata,ECUADOR
15488,2,4,1989,131,20,11,AB,Amphispiza bilineata,ECUADOR
15738,3,13,1989,132,21,22,AB,Amphispiza bilineata,ECUADOR
15767,3,13,1989,132,18,57,AB,Amphispiza bilineata,ECUADOR
15803,3,14,1989,132,9,23,AB,Amphispiza bilineata,ECUADOR
16525,10,7,1989,139,18,61,AB,Amphispiza bilineata,ECUADOR
16557,10,8,1989,139,12,35,AB,Amphispiza bilineata,ECUADOR
16566,10,8,1989,139,7,52,AB,Amphispiza bilineata,ECUADOR
16611,11,4,1989,140,21,31,AB,Amphispiza bilineata,ECUADOR
16618,11,4,1989,140,21,37,AB,Amphispiza bilineata,ECUADOR
16691,11,5,1989,140,11,44,AB,Amphispiza bilineata,ECUADOR
16732,12,4,1989,141,19,14,AB,Amphispiza bilineata,UNITED STATES
16739,12,4,1989,141,23,21,AB,Amphispiza bilineata,UNITED STATES
16759,12,4,1989,141,6,37,AB,Amphispiza bilineata,UNITED STATES
16769,12,4,1989,141,7,45,AB,Amphispiza bilineata,AUSTRALIA
16771,12,4,1989,141,18,47,AB,Amphispiza bilineata,AUSTRALIA
16772,12,4,1989,141,12,47,AB,Amphispiza bilineata,AUSTRALIA
16777,12,4,1989,141,7,55,AB,Amphispiza bilineata,AUSTRALIA
16808,12,5,1989,141,10,13,AB,Amphispiza bilineata,AUSTRALIA
16846,12,5,1989,141,3,45,AB,Amphispiza bilineata,AUSTRALIA
16892,1,6,1990,142,21,23,AB,Amphispiza bilineata,AUSTRALIA
16925,1,6,1990,142,6,75,AB,Amphispiza bilineata,AUSTRALIA
16967,1,7,1990,142,3,61,AB,Amphispiza bilineata,AUSTRALIA
16981,1,7,1990,142,2,74,AB,Amphispiza bilineata,UNITED STATES
16982,1,7,1990,142,5,77,AB,Amphispiza bilineata,UNITED STATES
16987,1,29,1990,143,6,13,AB,Amphispiza bilineata,UNITED STATES
16992,1,29,1990,143,6,17,AB,Amphispiza bilineata,UNITED STATES
16993,1,29,1990,143,20,21,AB,Amphispiza bilineata,UNITED STATES
17000,1,29,1990,143,18,26,AB,Amphispiza bilineata,UNITED STATES
17006,1,29,1990,143,20,32,AB,Amphispiza bilineata,AUSTRALIA
17007,1,29,1990,143,21,34,AB,Amphispiza bilineata,AUSTRALIA
17012,1,29,1990,143,21,42,AB,Amphispiza bilineata,AUSTRALIA
17018,1,29,1990,143,20,45,AB,Amphispiza bilineata,AUSTRALIA
17022,1,29,1990,143,12,51,AB,Amphispiza bilineata,AUSTRALIA
17028,1,29,1990,143,19,56,AB,Amphispiza bilineata,AUSTRALIA
17037,1,29,1990,143,23,66,AB,Amphispiza bilineata,AUSTRALIA
17040,1,29,1990,143,6,73,AB,Amphispiza bilineata,AUSTRALIA
17041,1,29,1990,143,23,73,AB,Amphispiza bilineata,AUSTRALIA
17048,1,29,1990,143,23,77,AB,Amphispiza bilineata,AUSTRALIA
17049,1,29,1990,143,22,77,AB,Amphispiza bilineata,UNITED STATES
17050,1,30,1990,143,13,11,AB,Amphispiza bilineata,
17069,1,30,1990,143,16,26,AB,Amphispiza bilineata,
17092,1,30,1990,143,15,63,AB,Amphispiza bilineata,
17106,1,30,1990,143,16,71,AB,Amphispiza bilineata,
17356,3,30,1990,145,15,62,AB,Amphispiza bilineata,
17847,9,25,1990,151,13,15,AB,Amphispiza bilineata,
17976,11,10,1990,153,24,21,AB,Amphispiza bilineata,
18378,2,16,1991,156,22,77,AB,Amphispiza bilineata,
18494,3,14,1991,157,9,12,AB,Amphispiza bilineata,
18499,3,14,1991,157,9,15,AB,Amphispiza bilineata,
18689,5,14,1991,159,4,14,AB,Amphispiza bilineata,
18732,5,14,1991,159,16,77,AB,Amphispiza bilineata,
19096,10,10,1991,164,24,11,AB,Amphispiza bilineata,
19213,11,13,1991,165,12,31,AB,Amphispiza bilineata,
19218,11,13,1991,165,18,37,AB,Amphispiza bilineata,
19360,11,15,1991,165,13,67,AB,Amphispiza bilineata,
19365,11,15,1991,165,13,73,AB,Amphispiza bilineata,
19399,12,7,1991,166,20,31,AB,Amphispiza bilineata,
19410,12,7,1991,166,20,41,AB,Amphispiza bilineata,
19413,12,7,1991,166,7,45,AB,Amphispiza bilineata,
19430,12,7,1991,166,20,61,AB,Amphispiza bilineata,
19462,12,8,1991,166,13,12,AB,Amphispiza bilineata,
19669,2,6,1992,168,7,64,AB,Amphispiza bilineata,
19726,2,7,1992,168,11,74,AB,Amphispiza bilineata,
19877,4,4,1992,170,20,31,AB,Amphispiza bilineata,
19891,4,4,1992,170,7,61,AB,Amphispiza bilineata,
19982,5,3,1992,171,13,32,AB,Amphispiza bilineata,
20026,5,30,1992,172,7,42,AB,Amphispiza bilineata,
20435,10,18,1992,177,7,17,AB,Amphispiza bilineata,
20533,12,21,1992,178,7,53,AB,Amphispiza bilineata,
20535,12,21,1992,178,12,56,AB,Amphispiza bilineata,
20545,12,21,1992,178,12,77,AB,Amphispiza bilineata,
20664,2,26,1993,180,13,12,AB,Amphispiza bilineata,
21103,9,16,1993,187,20,31,AB,Amphispiza bilineata,
21160,10,15,1993,188,2,47,AB,Amphispiza bilineata,
21270,12,14,1993,190,22,14,AB,Amphispiza bilineata,
21273,12,14,1993,190,20,21,AB,Amphispiza bilineata,
